id,sales_datetime,sales_count
24b9b2a020826ede,26/11/2016,7
24b9b2a020826ede,26/11/2016,7
24b9b2a020826ede,16/11/2016,8
1033310359ceeac1,23/11/2016,2
1033310359ceeac1,24/11/2016,3
1033310359ceeac1,26/11/2016,2
1033310359ceeac1,24/11/2016,5
36429b5ca4407b3e,28/11/2016,2
42c9aa6d617c5057,09/10/2016,15
42c9aa6d617c5057,28/11/2016,2
f068442ebb6c246c,28/11/2016,3
0a74a5408a0b8642,28/11/2016,2
0a74a5408a0b8642,28/11/2016,2
0a74a5408a0b8642,28/11/2016,3
0a74a5408a0b8642,28/11/2016,4
0a74a5408a0b8642,28/11/2016,3
0a74a5408a0b8642,28/10/2016,2
0a74a5408a0b8642,28/11/2016,2
1033310359ceeac1,28/11/2016,3
89e7328af22efe74,15/11/2016,4
0a74a5408a0b8642,28/11/2016,3
0a74a5408a0b8642,28/11/2016,3
632ba66e1f75aa28,28/11/2016,2
e053c561f32acc28,25/11/2016,3
e89735e80d614a7e,24/11/2016,8
e89735e80d614a7e,25/11/2016,6
fc477473134e9ae5,17/11/2016,19
0a74a5408a0b8642,28/11/2016,4
40f6193ea3ed1b91,17/11/2016,2
40f6193ea3ed1b91,29/11/2016,2
0a74a5408a0b8642,25/11/2016,2
0a74a5408a0b8642,18/11/2016,2
0a74a5408a0b8642,29/11/2016,2
0a74a5408a0b8642,29/11/2016,3
0a74a5408a0b8642,29/11/2016,4
24b9b2a020826ede,18/11/2016,8
24b9b2a020826ede,28/11/2016,3
24b9b2a020826ede,28/11/2016,2
24b9b2a020826ede,28/11/2016,8
2fc478dc9f0a6b31,28/11/2016,2
4beac252540f865e,22/11/2016,2
fea5dc9594450608,26/11/2016,9
0a74a5408a0b8642,12/11/2016,8
0a74a5408a0b8642,29/11/2016,2
1033310359ceeac1,29/11/2016,2
1033310359ceeac1,27/11/2016,2
1033310359ceeac1,26/11/2016,2
2fc478dc9f0a6b31,29/11/2016,2
36429b5ca4407b3e,27/11/2016,2
40f6193ea3ed1b91,23/11/2016,2
4beac252540f865e,27/11/2016,17
db80363d35f10926,08/11/2016,6
0a74a5408a0b8642,29/11/2016,3
4beac252540f865e,29/11/2016,3
0a74a5408a0b8642,29/11/2016,2
0a74a5408a0b8642,12/11/2016,3
2fc478dc9f0a6b31,29/11/2016,2
2fc478dc9f0a6b31,29/11/2016,2
4beac252540f865e,29/11/2016,2
55c3627912b9c849,09/11/2016,8
42c9aa6d617c5057,28/11/2016,1
42c9aa6d617c5057,19/11/2016,5
42c9aa6d617c5057,28/11/2016,3
42c9aa6d617c5057,28/11/2016,2
42c9aa6d617c5057,30/11/2016,2
0a74a5408a0b8642,30/11/2016,3
1033310359ceeac1,28/11/2016,2
24b9b2a020826ede,16/11/2016,6
24b9b2a020826ede,25/11/2016,6
24b9b2a020826ede,16/11/2016,11
4beac252540f865e,28/11/2016,2
0a74a5408a0b8642,25/11/2016,5
1033310359ceeac1,29/11/2016,2
1033310359ceeac1,28/11/2016,2
3440e0ea1b70a99b,30/11/2016,4
3440e0ea1b70a99b,30/11/2016,3
bf617aa68d5f1cfa,15/11/2016,4
fea5dc9594450608,22/11/2016,2
0a74a5408a0b8642,30/11/2016,3
0a74a5408a0b8642,30/11/2016,3
0a74a5408a0b8642,30/11/2016,2
0a74a5408a0b8642,30/11/2016,2
0a74a5408a0b8642,30/11/2016,3
0a74a5408a0b8642,30/11/2016,7
0a74a5408a0b8642,30/11/2016,4
1033310359ceeac1,29/11/2016,7
1033310359ceeac1,17/11/2016,2
1033310359ceeac1,29/11/2016,2
965b2e0cf4119003,30/11/2016,2
0a74a5408a0b8642,30/11/2016,2
3440e0ea1b70a99b,30/11/2016,4
3440e0ea1b70a99b,30/11/2016,4
bb09595bab7d5cfb,25/11/2016,6
e89735e80d614a7e,25/11/2016,2
e89735e80d614a7e,25/11/2016,11
fc477473134e9ae5,24/11/2016,2
fea5dc9594450608,25/11/2016,3
3cad29d1a23209d2,02/11/2016,3
55c3627912b9c849,30/11/2016,3
e053c561f32acc28,21/11/2016,6
3cad29d1a23209d2,20/11/2016,2
3cad29d1a23209d2,28/11/2016,3
3cad29d1a23209d2,21/11/2016,2
fea5dc9594450608,30/11/2016,10
1033310359ceeac1,30/11/2016,2
965b2e0cf4119003,30/11/2016,2
24b9b2a020826ede,28/11/2016,3
40f6193ea3ed1b91,23/11/2016,2
40f6193ea3ed1b91,18/11/2016,4
42c9aa6d617c5057,30/11/2016,2
89e7328af22efe74,01/12/2016,8
0a74a5408a0b8642,01/12/2016,3
24b9b2a020826ede,30/11/2016,3
24b9b2a020826ede,02/11/2016,20
24b9b2a020826ede,28/11/2016,6
24b9b2a020826ede,29/11/2016,2
24b9b2a020826ede,28/11/2016,4
e89735e80d614a7e,20/11/2016,2
0a74a5408a0b8642,01/12/2016,4
1033310359ceeac1,28/11/2016,3
1033310359ceeac1,01/12/2016,5
36429b5ca4407b3e,29/11/2016,11
36429b5ca4407b3e,21/11/2016,3
40f6193ea3ed1b91,28/11/2016,3
55c3627912b9c849,01/12/2016,2
965b2e0cf4119003,29/11/2016,2
0a74a5408a0b8642,01/12/2016,2
0a74a5408a0b8642,01/12/2016,2
0a74a5408a0b8642,01/12/2016,2
0a74a5408a0b8642,01/12/2016,2
1033310359ceeac1,26/11/2016,4
1033310359ceeac1,27/11/2016,4
3440e0ea1b70a99b,01/12/2016,2
3440e0ea1b70a99b,01/12/2016,2
3440e0ea1b70a99b,01/12/2016,2
36429b5ca4407b3e,19/11/2016,2
42c9aa6d617c5057,30/11/2016,4
4beac252540f865e,01/12/2016,2
965b2e0cf4119003,29/11/2016,4
bcce1ea4350b7b72,29/11/2016,9
3cad29d1a23209d2,17/11/2016,2
3cad29d1a23209d2,28/11/2016,2
4beac252540f865e,26/11/2016,2
36429b5ca4407b3e,28/11/2016,2
36429b5ca4407b3e,28/11/2016,3
e89735e80d614a7e,10/11/2016,6
fc477473134e9ae5,24/11/2016,10
fc477473134e9ae5,01/12/2016,2
db80363d35f10926,30/11/2016,3
42c9aa6d617c5057,01/12/2016,2
42c9aa6d617c5057,02/12/2016,2
45326ebb8dc72cfb,01/12/2016,1
42c9aa6d617c5057,02/12/2016,3
42c9aa6d617c5057,28/11/2016,3
6b2268863b14a2af,23/11/2016,3
24b9b2a020826ede,26/11/2016,2
24b9b2a020826ede,21/11/2016,9
24b9b2a020826ede,16/11/2016,7
24b9b2a020826ede,28/11/2016,2
2fc478dc9f0a6b31,01/12/2016,3
42c9aa6d617c5057,02/12/2016,3
42c9aa6d617c5057,25/11/2016,3
89e7328af22efe74,01/12/2016,2
965b2e0cf4119003,02/12/2016,2
e053c561f32acc28,27/10/2016,12
0a74a5408a0b8642,01/12/2016,3
0a74a5408a0b8642,12/11/2016,4
0a74a5408a0b8642,01/12/2016,2
0a74a5408a0b8642,01/12/2016,3
0a74a5408a0b8642,01/12/2016,5
0a74a5408a0b8642,12/11/2016,4
1033310359ceeac1,30/11/2016,3
2fc478dc9f0a6b31,15/11/2016,6
2fc478dc9f0a6b31,30/11/2016,3
36429b5ca4407b3e,29/11/2016,6
3cad29d1a23209d2,25/11/2016,2
42c9aa6d617c5057,25/11/2016,2
4beac252540f865e,01/12/2016,3
4beac252540f865e,12/11/2016,4
4beac252540f865e,11/11/2016,19
4beac252540f865e,19/11/2016,3
4beac252540f865e,28/11/2016,4
4beac252540f865e,01/12/2016,2
4beac252540f865e,01/12/2016,3
4beac252540f865e,02/12/2016,2
e053c561f32acc28,15/11/2016,2
f068442ebb6c246c,17/11/2016,6
fea5dc9594450608,07/11/2016,8
0a74a5408a0b8642,01/12/2016,2
0a74a5408a0b8642,23/11/2016,2
2fc478dc9f0a6b31,25/11/2016,2
324f7c39a8410e7c,01/12/2016,4
36429b5ca4407b3e,01/12/2016,2
36429b5ca4407b3e,29/11/2016,4
3cad29d1a23209d2,01/12/2016,2
40f6193ea3ed1b91,01/12/2016,4
42c9aa6d617c5057,30/11/2016,2
45326ebb8dc72cfb,02/12/2016,4
55c3627912b9c849,19/11/2016,2
55c3627912b9c849,19/11/2016,3
55c3627912b9c849,24/11/2016,4
632ba66e1f75aa28,02/12/2016,4
bb09595bab7d5cfb,02/12/2016,3
bb09595bab7d5cfb,30/11/2016,4
f068442ebb6c246c,16/11/2016,2
0a74a5408a0b8642,02/12/2016,2
0a74a5408a0b8642,01/12/2016,3
55c3627912b9c849,01/12/2016,3
55c3627912b9c849,01/12/2016,2
e053c561f32acc28,24/11/2016,15
e053c561f32acc28,01/12/2016,5
fc477473134e9ae5,29/11/2016,7
fc477473134e9ae5,29/11/2016,28
36429b5ca4407b3e,01/12/2016,2
55c3627912b9c849,02/12/2016,1
55c3627912b9c849,01/12/2016,1
bb09595bab7d5cfb,15/11/2016,5
bb09595bab7d5cfb,01/12/2016,2
bf617aa68d5f1cfa,29/11/2016,2
e89735e80d614a7e,02/12/2016,3
e89735e80d614a7e,25/11/2016,3
e89735e80d614a7e,01/12/2016,4
e89735e80d614a7e,02/12/2016,2
e89735e80d614a7e,25/11/2016,3
2fc478dc9f0a6b31,01/12/2016,2
831658500aa7c846,29/11/2016,4
831658500aa7c846,25/11/2016,4
e89735e80d614a7e,02/12/2016,2
e89735e80d614a7e,02/12/2016,3
3cad29d1a23209d2,01/12/2016,5
3cad29d1a23209d2,16/11/2016,6
632ba66e1f75aa28,02/12/2016,3
40f6193ea3ed1b91,01/12/2016,5
40f6193ea3ed1b91,20/11/2016,2
40f6193ea3ed1b91,16/11/2016,2
40f6193ea3ed1b91,04/10/2016,6
89e7328af22efe74,02/12/2016,2
45326ebb8dc72cfb,03/12/2016,3
89e7328af22efe74,01/12/2016,2
45326ebb8dc72cfb,02/12/2016,1
36429b5ca4407b3e,02/12/2016,2
36429b5ca4407b3e,01/12/2016,2
965b2e0cf4119003,02/12/2016,2
965b2e0cf4119003,30/11/2016,5
965b2e0cf4119003,02/12/2016,4
f068442ebb6c246c,21/11/2016,6
0a74a5408a0b8642,03/10/2016,29
1033310359ceeac1,10/11/2016,2
1033310359ceeac1,30/11/2016,2
24b9b2a020826ede,27/10/2016,12
24b9b2a020826ede,16/11/2016,5
24b9b2a020826ede,29/11/2016,3
24b9b2a020826ede,29/11/2016,9
24b9b2a020826ede,25/10/2016,13
24b9b2a020826ede,09/11/2016,8
36429b5ca4407b3e,10/11/2016,3
36429b5ca4407b3e,17/11/2016,2
36429b5ca4407b3e,01/12/2016,4
42c9aa6d617c5057,16/11/2016,3
4beac252540f865e,16/11/2016,2
4beac252540f865e,18/11/2016,8
4beac252540f865e,24/11/2016,2
4beac252540f865e,08/11/2016,4
4beac252540f865e,08/11/2016,9
4beac252540f865e,19/11/2016,2
4beac252540f865e,08/11/2016,6
4beac252540f865e,19/11/2016,4
965b2e0cf4119003,03/12/2016,3
bb09595bab7d5cfb,17/11/2016,6
db80363d35f10926,21/11/2016,27
e053c561f32acc28,03/12/2016,4
e053c561f32acc28,03/12/2016,2
1033310359ceeac1,02/12/2016,2
2fc478dc9f0a6b31,27/11/2016,2
324f7c39a8410e7c,02/12/2016,2
324f7c39a8410e7c,03/12/2016,2
3440e0ea1b70a99b,03/12/2016,2
36429b5ca4407b3e,02/12/2016,2
42c9aa6d617c5057,18/11/2016,4
42c9aa6d617c5057,02/12/2016,2
55c3627912b9c849,01/12/2016,2
55c3627912b9c849,24/11/2016,2
55c3627912b9c849,02/12/2016,5
bb09595bab7d5cfb,25/11/2016,4
db80363d35f10926,09/11/2016,12
db80363d35f10926,02/12/2016,2
e053c561f32acc28,28/11/2016,11
f068442ebb6c246c,02/12/2016,3
fea5dc9594450608,12/10/2016,11
0a74a5408a0b8642,01/12/2016,2
0a74a5408a0b8642,21/11/2016,2
2fc478dc9f0a6b31,25/11/2016,4
324f7c39a8410e7c,30/11/2016,3
324f7c39a8410e7c,29/11/2016,5
324f7c39a8410e7c,26/11/2016,7
42c9aa6d617c5057,28/11/2016,3
55c3627912b9c849,02/12/2016,5
965b2e0cf4119003,29/11/2016,4
965b2e0cf4119003,30/11/2016,2
e053c561f32acc28,02/12/2016,3
e053c561f32acc28,29/11/2016,6
e053c561f32acc28,02/12/2016,7
fea5dc9594450608,22/11/2016,2
0a74a5408a0b8642,01/12/2016,2
1033310359ceeac1,05/11/2016,5
324f7c39a8410e7c,03/12/2016,4
3440e0ea1b70a99b,03/12/2016,12
3440e0ea1b70a99b,03/12/2016,2
42c9aa6d617c5057,03/12/2016,2
42c9aa6d617c5057,30/11/2016,5
55c3627912b9c849,24/11/2016,2
55c3627912b9c849,02/12/2016,2
632ba66e1f75aa28,03/12/2016,3
89e7328af22efe74,21/11/2016,4
db80363d35f10926,22/11/2016,9
db80363d35f10926,03/12/2016,2
db80363d35f10926,02/12/2016,4
2fc478dc9f0a6b31,29/11/2016,2
bb09595bab7d5cfb,03/12/2016,5
e89735e80d614a7e,10/11/2016,3
fc477473134e9ae5,29/11/2016,6
36429b5ca4407b3e,01/12/2016,34
3cad29d1a23209d2,09/11/2016,4
3cad29d1a23209d2,01/12/2016,2
db80363d35f10926,03/12/2016,2
fc477473134e9ae5,08/11/2016,47
3cad29d1a23209d2,20/11/2016,2
bb09595bab7d5cfb,03/12/2016,12
db80363d35f10926,02/12/2016,3
42c9aa6d617c5057,28/11/2016,2
89e7328af22efe74,26/11/2016,3
42c9aa6d617c5057,04/12/2016,2
42c9aa6d617c5057,01/12/2016,3
45326ebb8dc72cfb,04/12/2016,2
45326ebb8dc72cfb,03/12/2016,2
45326ebb8dc72cfb,04/12/2016,2
40f6193ea3ed1b91,02/12/2016,4
4beac252540f865e,30/11/2016,10
4beac252540f865e,19/11/2016,9
1033310359ceeac1,02/12/2016,2
1033310359ceeac1,29/11/2016,2
2fc478dc9f0a6b31,04/12/2016,2
42c9aa6d617c5057,09/11/2016,11
45326ebb8dc72cfb,04/12/2016,3
4beac252540f865e,22/11/2016,6
4beac252540f865e,01/12/2016,4
89e7328af22efe74,01/12/2016,2
bf617aa68d5f1cfa,01/12/2016,2
e053c561f32acc28,03/12/2016,2
36429b5ca4407b3e,04/12/2016,2
632ba66e1f75aa28,04/12/2016,2
89e7328af22efe74,03/12/2016,2
965b2e0cf4119003,03/12/2016,3
e053c561f32acc28,03/12/2016,8
e053c561f32acc28,03/12/2016,2
3440e0ea1b70a99b,04/12/2016,2
3cad29d1a23209d2,07/11/2016,4
3cad29d1a23209d2,28/11/2016,3
3cad29d1a23209d2,04/12/2016,2
bf617aa68d5f1cfa,03/12/2016,2
3cad29d1a23209d2,28/10/2016,3
db80363d35f10926,04/12/2016,3
db80363d35f10926,03/12/2016,2
45326ebb8dc72cfb,04/12/2016,2
965b2e0cf4119003,04/12/2016,3
f068442ebb6c246c,02/12/2016,2
24b9b2a020826ede,05/12/2016,2
24b9b2a020826ede,05/12/2016,2
24b9b2a020826ede,26/11/2016,4
24b9b2a020826ede,02/12/2016,2
24b9b2a020826ede,02/12/2016,2
0a74a5408a0b8642,01/12/2016,4
0a74a5408a0b8642,01/12/2016,3
0a74a5408a0b8642,05/12/2016,2
0a74a5408a0b8642,05/12/2016,3
0a74a5408a0b8642,05/12/2016,2
1033310359ceeac1,04/12/2016,2
2fc478dc9f0a6b31,02/12/2016,2
36429b5ca4407b3e,01/12/2016,8
36429b5ca4407b3e,04/12/2016,2
e89735e80d614a7e,18/11/2016,3
00a91d42b08b08d9,01/12/2016,9
0a74a5408a0b8642,01/12/2016,4
0a74a5408a0b8642,05/12/2016,2
1033310359ceeac1,26/11/2016,4
1033310359ceeac1,02/12/2016,2
bcce1ea4350b7b72,28/11/2016,6
e053c561f32acc28,30/11/2016,15
0a74a5408a0b8642,26/11/2016,4
0a74a5408a0b8642,05/12/2016,6
965b2e0cf4119003,28/11/2016,2
965b2e0cf4119003,29/11/2016,2
e89735e80d614a7e,10/11/2016,3
e89735e80d614a7e,25/11/2016,8
0a74a5408a0b8642,01/12/2016,2
45326ebb8dc72cfb,05/12/2016,2
db80363d35f10926,05/12/2016,2
40f6193ea3ed1b91,02/12/2016,3
55c3627912b9c849,01/12/2016,3
55c3627912b9c849,01/12/2016,3
55c3627912b9c849,01/12/2016,4
55c3627912b9c849,14/11/2016,6
55c3627912b9c849,09/11/2016,8
55c3627912b9c849,01/12/2016,20
55c3627912b9c849,01/12/2016,2
55c3627912b9c849,09/11/2016,6
55c3627912b9c849,09/11/2016,4
55c3627912b9c849,14/11/2016,3
0a74a5408a0b8642,06/12/2016,3
0a74a5408a0b8642,06/12/2016,3
1033310359ceeac1,30/11/2016,2
1033310359ceeac1,28/11/2016,2
1033310359ceeac1,02/12/2016,4
24b9b2a020826ede,09/11/2016,3
24b9b2a020826ede,28/11/2016,10
24b9b2a020826ede,21/11/2016,6
24b9b2a020826ede,02/12/2016,5
24b9b2a020826ede,28/11/2016,2
0a74a5408a0b8642,06/12/2016,2
0a74a5408a0b8642,06/12/2016,2
0a74a5408a0b8642,06/12/2016,2
0a74a5408a0b8642,06/12/2016,3
0a74a5408a0b8642,12/11/2016,5
1033310359ceeac1,24/11/2016,9
36429b5ca4407b3e,25/11/2016,3
36429b5ca4407b3e,02/12/2016,6
bf617aa68d5f1cfa,29/11/2016,2
f068442ebb6c246c,11/11/2016,5
0a74a5408a0b8642,06/12/2016,3
0a74a5408a0b8642,05/12/2016,3
36429b5ca4407b3e,05/12/2016,16
36429b5ca4407b3e,01/12/2016,2
965b2e0cf4119003,04/12/2016,5
d500b48a8735fbd3,02/12/2016,5
0a74a5408a0b8642,06/12/2016,3
2fc478dc9f0a6b31,01/12/2016,5
36429b5ca4407b3e,06/12/2016,3
40f6193ea3ed1b91,02/12/2016,2
e89735e80d614a7e,27/11/2016,2
831658500aa7c846,26/11/2016,3
965b2e0cf4119003,05/12/2016,2
db80363d35f10926,03/12/2016,2
f068442ebb6c246c,06/12/2016,7
45326ebb8dc72cfb,04/12/2016,1
42c9aa6d617c5057,22/11/2016,4
42c9aa6d617c5057,03/12/2016,8
0a74a5408a0b8642,07/12/2016,2
24b9b2a020826ede,13/10/2016,21
24b9b2a020826ede,24/11/2016,9
24b9b2a020826ede,30/11/2016,7
24b9b2a020826ede,02/12/2016,4
f068442ebb6c246c,10/11/2016,6
0a74a5408a0b8642,07/12/2016,3
0a74a5408a0b8642,12/11/2016,3
1033310359ceeac1,29/11/2016,6
4beac252540f865e,05/12/2016,2
4beac252540f865e,07/12/2016,2
632ba66e1f75aa28,28/11/2016,5
965b2e0cf4119003,06/12/2016,2
e053c561f32acc28,15/11/2016,16
e053c561f32acc28,25/10/2016,17
fea5dc9594450608,01/12/2016,4
fea5dc9594450608,21/11/2016,9
0a74a5408a0b8642,07/12/2016,2
0a74a5408a0b8642,02/11/2016,6
0a74a5408a0b8642,29/11/2016,3
0a74a5408a0b8642,07/12/2016,2
0a74a5408a0b8642,07/12/2016,2
0a74a5408a0b8642,07/12/2016,2
4beac252540f865e,07/12/2016,2
4beac252540f865e,04/12/2016,2
55c3627912b9c849,01/12/2016,2
55c3627912b9c849,07/12/2016,3
965b2e0cf4119003,07/12/2016,2
965b2e0cf4119003,07/12/2016,2
965b2e0cf4119003,06/12/2016,2
2fc478dc9f0a6b31,07/12/2016,2
3cad29d1a23209d2,20/11/2016,6
4beac252540f865e,06/12/2016,3
3cad29d1a23209d2,26/11/2016,3
3cad29d1a23209d2,27/11/2016,2
3cad29d1a23209d2,26/11/2016,3
965b2e0cf4119003,07/12/2016,2
965b2e0cf4119003,07/12/2016,2
bf617aa68d5f1cfa,02/12/2016,2
42c9aa6d617c5057,04/12/2016,2
42c9aa6d617c5057,06/12/2016,3
45326ebb8dc72cfb,07/12/2016,1
45326ebb8dc72cfb,07/12/2016,1
45326ebb8dc72cfb,04/12/2016,1
45326ebb8dc72cfb,07/12/2016,1
45326ebb8dc72cfb,08/12/2016,2
0a74a5408a0b8642,07/12/2016,4
0a74a5408a0b8642,07/12/2016,10
24b9b2a020826ede,09/11/2016,25
24b9b2a020826ede,02/12/2016,4
24b9b2a020826ede,28/11/2016,4
24b9b2a020826ede,05/12/2016,4
42c9aa6d617c5057,10/11/2016,10
1033310359ceeac1,28/11/2016,8
36429b5ca4407b3e,24/11/2016,6
36429b5ca4407b3e,02/12/2016,4
36429b5ca4407b3e,03/12/2016,3
4beac252540f865e,07/12/2016,2
4beac252540f865e,06/12/2016,4
55c3627912b9c849,24/11/2016,10
89e7328af22efe74,01/12/2016,2
965b2e0cf4119003,05/12/2016,2
e053c561f32acc28,02/12/2016,5
0a74a5408a0b8642,28/11/2016,3
0a74a5408a0b8642,08/12/2016,2
2fc478dc9f0a6b31,01/12/2016,3
2fc478dc9f0a6b31,03/12/2016,3
36429b5ca4407b3e,01/12/2016,3
4beac252540f865e,16/11/2016,5
965b2e0cf4119003,07/12/2016,3
0a74a5408a0b8642,08/12/2016,2
42c9aa6d617c5057,08/12/2016,2
bf617aa68d5f1cfa,08/12/2016,2
e89735e80d614a7e,25/11/2016,3
fc477473134e9ae5,08/12/2016,8
0a74a5408a0b8642,08/12/2016,2
3cad29d1a23209d2,20/11/2016,5
e053c561f32acc28,07/12/2016,2
40f6193ea3ed1b91,02/12/2016,2
42c9aa6d617c5057,07/12/2016,3
40f6193ea3ed1b91,05/12/2016,5
2fc478dc9f0a6b31,03/12/2016,5
40f6193ea3ed1b91,05/12/2016,2
0a74a5408a0b8642,07/12/2016,17
1033310359ceeac1,28/11/2016,2
24b9b2a020826ede,05/11/2016,5
24b9b2a020826ede,16/11/2016,3
24b9b2a020826ede,03/11/2016,10
24b9b2a020826ede,02/11/2016,7
2fc478dc9f0a6b31,21/11/2016,4
36429b5ca4407b3e,05/12/2016,4
4beac252540f865e,07/12/2016,5
4beac252540f865e,04/11/2016,10
e053c561f32acc28,08/12/2016,3
e053c561f32acc28,08/12/2016,7
e89735e80d614a7e,10/11/2016,13
0a74a5408a0b8642,07/12/2016,2
0a74a5408a0b8642,07/12/2016,4
0a74a5408a0b8642,07/12/2016,2
2fc478dc9f0a6b31,29/11/2016,3
2fc478dc9f0a6b31,06/12/2016,2
2fc478dc9f0a6b31,06/12/2016,6
36429b5ca4407b3e,01/12/2016,2
36429b5ca4407b3e,04/12/2016,2
36429b5ca4407b3e,04/12/2016,2
36429b5ca4407b3e,04/12/2016,3
36429b5ca4407b3e,08/12/2016,2
36429b5ca4407b3e,08/12/2016,4
40f6193ea3ed1b91,08/12/2016,2
42c9aa6d617c5057,09/11/2016,4
4beac252540f865e,22/11/2016,8
4beac252540f865e,09/11/2016,11
632ba66e1f75aa28,09/12/2016,2
965b2e0cf4119003,01/12/2016,4
bb09595bab7d5cfb,09/12/2016,3
bf617aa68d5f1cfa,09/12/2016,2
f068442ebb6c246c,23/11/2016,11
0a74a5408a0b8642,07/12/2016,2
1033310359ceeac1,07/12/2016,4
1033310359ceeac1,02/12/2016,4
2fc478dc9f0a6b31,07/12/2016,2
3440e0ea1b70a99b,09/12/2016,5
36429b5ca4407b3e,06/12/2016,3
4beac252540f865e,03/12/2016,3
4beac252540f865e,01/12/2016,9
632ba66e1f75aa28,08/12/2016,3
632ba66e1f75aa28,08/12/2016,2
89e7328af22efe74,09/12/2016,2
bcce1ea4350b7b72,09/12/2016,2
db80363d35f10926,26/09/2016,56
e053c561f32acc28,08/12/2016,4
fea5dc9594450608,07/12/2016,2
fea5dc9594450608,14/10/2016,7
0a74a5408a0b8642,07/12/2016,2
0a74a5408a0b8642,07/12/2016,2
0a74a5408a0b8642,08/12/2016,5
0a74a5408a0b8642,09/12/2016,4
36429b5ca4407b3e,09/12/2016,2
965b2e0cf4119003,08/12/2016,2
965b2e0cf4119003,06/12/2016,10
965b2e0cf4119003,08/12/2016,3
965b2e0cf4119003,03/12/2016,2
e053c561f32acc28,09/12/2016,2
e89735e80d614a7e,25/11/2016,7
f068442ebb6c246c,07/12/2016,2
36429b5ca4407b3e,08/12/2016,3
3cad29d1a23209d2,19/11/2016,2
3cad29d1a23209d2,29/11/2016,3
bb09595bab7d5cfb,30/11/2016,10
db80363d35f10926,08/12/2016,6
db80363d35f10926,07/12/2016,2
f068442ebb6c246c,09/12/2016,3
fc477473134e9ae5,23/11/2016,10
fc477473134e9ae5,14/11/2016,13
fea5dc9594450608,01/12/2016,4
3cad29d1a23209d2,07/11/2016,5
3cad29d1a23209d2,26/11/2016,3
55c3627912b9c849,14/11/2016,10
632ba66e1f75aa28,09/12/2016,2
e89735e80d614a7e,25/11/2016,4
fc477473134e9ae5,02/12/2016,7
24b9b2a020826ede,28/11/2016,4
40f6193ea3ed1b91,01/12/2016,3
42c9aa6d617c5057,04/12/2016,2
89e7328af22efe74,24/11/2016,3
40f6193ea3ed1b91,20/11/2016,4
45326ebb8dc72cfb,09/12/2016,1
89e7328af22efe74,09/12/2016,2
40f6193ea3ed1b91,28/11/2016,2
bf617aa68d5f1cfa,09/12/2016,2
bf617aa68d5f1cfa,09/12/2016,2
0a74a5408a0b8642,08/12/2016,2
1033310359ceeac1,04/12/2016,2
89e7328af22efe74,10/12/2016,3
0a74a5408a0b8642,09/12/2016,2
0a74a5408a0b8642,07/12/2016,2
0a74a5408a0b8642,10/12/2016,2
0a74a5408a0b8642,24/11/2016,2
1033310359ceeac1,27/11/2016,5
1033310359ceeac1,04/12/2016,3
24b9b2a020826ede,18/11/2016,14
24b9b2a020826ede,28/11/2016,4
24b9b2a020826ede,18/11/2016,11
24b9b2a020826ede,26/10/2016,16
24b9b2a020826ede,01/12/2016,6
24b9b2a020826ede,28/11/2016,3
2fc478dc9f0a6b31,08/12/2016,2
2fc478dc9f0a6b31,07/12/2016,3
2fc478dc9f0a6b31,06/12/2016,3
40f6193ea3ed1b91,26/11/2016,4
42c9aa6d617c5057,07/12/2016,3
42c9aa6d617c5057,29/11/2016,5
4beac252540f865e,13/11/2016,4
4beac252540f865e,23/11/2016,5
e053c561f32acc28,08/12/2016,3
f068442ebb6c246c,07/12/2016,4
fea5dc9594450608,05/12/2016,2
0a74a5408a0b8642,07/12/2016,3
0a74a5408a0b8642,07/12/2016,8
1033310359ceeac1,10/12/2016,6
36429b5ca4407b3e,24/11/2016,2
3cad29d1a23209d2,30/09/2016,14
42c9aa6d617c5057,10/12/2016,4
42c9aa6d617c5057,04/12/2016,2
4beac252540f865e,06/12/2016,7
55c3627912b9c849,24/11/2016,2
89e7328af22efe74,23/09/2016,9
89e7328af22efe74,28/11/2016,3
bb09595bab7d5cfb,10/12/2016,3
bb09595bab7d5cfb,09/12/2016,3
bcce1ea4350b7b72,03/12/2016,6
bcce1ea4350b7b72,09/12/2016,2
db80363d35f10926,08/12/2016,2
db80363d35f10926,09/12/2016,2
db80363d35f10926,05/12/2016,18
db80363d35f10926,05/12/2016,4
e053c561f32acc28,22/11/2016,6
e053c561f32acc28,10/12/2016,5
e053c561f32acc28,01/12/2016,2
fea5dc9594450608,10/12/2016,2
0a74a5408a0b8642,07/12/2016,2
0a74a5408a0b8642,08/12/2016,2
0a74a5408a0b8642,07/12/2016,2
0a74a5408a0b8642,10/12/2016,2
0a74a5408a0b8642,07/12/2016,2
0a74a5408a0b8642,22/10/2016,2
1033310359ceeac1,05/12/2016,7
2fc478dc9f0a6b31,04/12/2016,4
2fc478dc9f0a6b31,06/12/2016,2
324f7c39a8410e7c,26/11/2016,2
324f7c39a8410e7c,04/12/2016,2
324f7c39a8410e7c,27/11/2016,6
324f7c39a8410e7c,09/12/2016,4
324f7c39a8410e7c,30/11/2016,2
36429b5ca4407b3e,08/12/2016,2
4beac252540f865e,06/12/2016,2
4beac252540f865e,17/11/2016,4
4beac252540f865e,28/11/2016,8
4beac252540f865e,28/11/2016,7
55c3627912b9c849,01/12/2016,13
831658500aa7c846,29/11/2016,7
bb09595bab7d5cfb,30/11/2016,3
